name,colorIdentity,colors,manaCost,manaValue,type,keywords,power,toughness
Cutthroat Centurion,B,B,{2}{B},3.0,Artifact Creature — Phyrexian Warrior,,2,2
"Drivnod, Carnage Dominus",B,B,{3}{B}{B},5.0,Legendary Creature — Phyrexian Horror,,8,3
Drown in Ichor,B,B,{1}{B},2.0,Sorcery,Proliferate,,
Feed the Infection,B,B,{3}{B},4.0,Sorcery,Corrupted,,
Fleshless Gladiator,B,B,{1}{B},2.0,Creature — Phyrexian Skeleton,Corrupted,2,2
"Geth, Thane of Contracts",B,B,{1}{B}{B},3.0,Legendary Creature — Phyrexian Zombie,,3,4
Gulping Scraptrap,B,B,{4}{B},5.0,Creature — Phyrexian Horror,Proliferate,4,4
Infectious Inquiry,B,B,{2}{B},3.0,Sorcery,,,
"Karumonix, the Rat King",B,B,{1}{B}{B},3.0,Legendary Creature — Phyrexian Rat,Toxic,3,3
Necrogen Communion,B,B,{1}{B},2.0,Enchantment — Aura,Enchant,,
Necrosquito,B,B,{3}{B},4.0,Creature — Phyrexian Insect,Flying,0,0
Nimraiser Paladin,B,B,{4}{B},5.0,Creature — Phyrexian Knight,Toxic,4,4
Pestilent Syphoner,B,B,{1}{B},2.0,Creature — Phyrexian Insect,"Flying, Toxic",1,1
Ravenous Necrotitan,B,B,{2}{B}{B},4.0,Creature — Phyrexian Horror,Corrupted,6,6
Scheming Aspirant,B,B,{1}{B},2.0,Creature — Phyrexian Advisor,Proliferate,1,3
Sheoldred's Edict,B,B,{1}{B},2.0,Instant,,,
Sheoldred's Headcleaver,B,B,{3}{B},4.0,Creature — Phyrexian Warrior,"Menace, Toxic",2,4
Stinging Hivemaster,B,B,{2}{B},3.0,Creature — Phyrexian Warlock,Toxic,3,2
Testament Bearer,B,B,{3}{B},4.0,Creature — Phyrexian Warrior,,4,1
Vat Emergence,B,B,{4}{B},5.0,Sorcery,Proliferate,,
Vat of Rebirth,B,B,{B},1.0,Artifact,,,
"Vraan, Executioner Thane",B,B,{1}{B},2.0,Legendary Creature — Phyrexian Vampire,,2,2
"Vraska, Betrayal's Sting",B,B,{4}{B}{B/P},6.0,Legendary Planeswalker — Vraska,"Compleated, Proliferate",,
Vraska's Fall,B,B,{2}{B},3.0,Instant,,,
Whisper of the Dross,B,B,{B},1.0,Instant,Proliferate,,
Dross Skullbomb,B,,{1},1.0,Artifact,,,
The Dross Pits,B,,,0.0,Land — Sphere,,,
Kinzu of the Bleak Coven,B,B,{4}{B},5.0,Legendary Creature — Phyrexian Vampire,Flying,5,4
Accursed Centaur,B,B,{B},1.0,Creature — Zombie Centaur,,2,2
Anurid Murkdiver,B,B,{4}{B}{B},6.0,Creature — Zombie Frog Beast,Swampwalk,4,3
Aphetto Vulture,B,B,{4}{B}{B},6.0,Creature — Zombie Bird,Flying,3,2
Boneknitter,B,B,{1}{B},2.0,Creature — Zombie Cleric,Morph,1,1
Cabal Archon,B,B,{2}{B},3.0,Creature — Human Cleric,,2,2
Cabal Executioner,B,B,{2}{B}{B},4.0,Creature — Human Cleric,Morph,2,2
Cabal Slaver,B,B,{2}{B},3.0,Creature — Human Cleric,,2,1
Chain of Smog,B,B,{1}{B},2.0,Sorcery,,,
Crown of Suspicion,B,B,{1}{B},2.0,Enchantment — Aura,Enchant,,
Death Match,B,B,{3}{B},4.0,Enchantment,,,
Death Pulse,B,B,{2}{B}{B},4.0,Instant,Cycling,,
Disciple of Malice,B,B,{1}{B},2.0,Creature — Human Cleric,"Cycling, Protection",1,2
Ebonblade Reaper,B,B,{2}{B},3.0,Creature — Human Cleric,Morph,1,1
Endemic Plague,B,B,{3}{B},4.0,Sorcery,,,
Entrails Feaster,B,B,{B},1.0,Creature — Zombie Cat,,1,1
Fade from Memory,B,B,{B},1.0,Instant,Cycling,,
Fallen Cleric,B,B,{4}{B},5.0,Creature — Zombie Cleric,"Morph, Protection",4,2
False Cure,B,B,{B}{B},2.0,Instant,,,
Feeding Frenzy,B,B,{2}{B},3.0,Instant,,,
Frightshroud Courier,B,B,{2}{B},3.0,Creature — Zombie,,2,1
Gangrenous Goliath,B,B,{3}{B}{B},5.0,Creature — Zombie Giant,,4,4
Grinning Demon,B,B,{2}{B}{B},4.0,Creature — Demon,Morph,6,6
Haunted Cadaver,B,B,{3}{B},4.0,Creature — Zombie,Morph,2,2
Headhunter,B,B,{1}{B},2.0,Creature — Human Cleric,Morph,1,1
Misery Charm,B,B,{B},1.0,Instant,,,
Profane Prayers,B,B,{2}{B}{B},4.0,Sorcery,,,
Rotlung Reanimator,B,B,{2}{B},3.0,Creature — Zombie Cleric,,2,2
Shade's Breath,B,B,{1}{B},2.0,Instant,,,
Silent Specter,B,B,{4}{B}{B},6.0,Creature — Specter,"Flying, Morph",4,4
Spined Basher,B,B,{2}{B},3.0,Creature — Zombie Beast,Morph,3,1
Strongarm Tactics,B,B,{1}{B},2.0,Sorcery,,,
Swat,B,B,{1}{B}{B},3.0,Instant,Cycling,,
Thrashing Mudspawn,B,B,{3}{B}{B},5.0,Creature — Beast,Morph,4,4
Walking Desecration,B,B,{2}{B},3.0,Creature — Zombie,,1,1
Withering Hex,B,B,{B},1.0,Enchantment — Aura,Enchant,,
Words of Waste,B,B,{2}{B},3.0,Enchantment,,,
Tribal Golem,B,,{6},6.0,Artifact Creature — Golem,,4,4
Unholy Grotto,B,,,0.0,Land,,,
Catacomb Slug,B,B,{4}{B},5.0,Creature — Slug,,2,6
Consecrated by Blood,B,B,{2}{B}{B},4.0,Enchantment — Aura,Enchant,,
Dark Dabbling,B,B,{2}{B},3.0,Instant,Spell mastery,,
Dark Petition,B,B,{3}{B}{B},5.0,Sorcery,Spell mastery,,
Erebos's Titan,B,B,{1}{B}{B}{B},4.0,Creature — Giant,,5,5
Infinite Obliteration,B,B,{1}{B}{B},3.0,Sorcery,,,
Necromantic Summons,B,B,{4}{B},5.0,Sorcery,Spell mastery,,
Nightsnare,B,B,{3}{B},4.0,Sorcery,,,
Rabid Bloodsucker,B,B,{4}{B},5.0,Creature — Vampire,Flying,3,2
Returned Centaur,B,B,{3}{B},4.0,Creature — Zombie Centaur,Mill,2,4
Thornbow Archer,B,B,{B},1.0,Creature — Elf Archer,,1,2
Touch of Moonglove,B,B,{B},1.0,Instant,,,
Unholy Hunger,B,B,{3}{B}{B},5.0,Instant,Spell mastery,,
Back in Town,B,B,{X}{2}{B},3.0,Sorcery,,,
Charred Graverobber,B,B,{2}{B},3.0,Creature — Skeleton Mercenary,Escape,3,1
Discreet Retreat,B,B,{3}{B},4.0,Enchantment — Aura,Enchant,,
Heartless Conscription,B,B,{6}{B}{B},8.0,Sorcery,,,
Orochi Soul-Reaver,B,B,{5}{B},6.0,Creature — Snake Ninja Rogue,"Manifest, Ninjutsu, Treasure",5,4
Thieving Varmint,B,B,{1}{B},2.0,Creature — Varmint,"Deathtouch, Lifelink",2,1
Baleful Mastery,B,B,{3}{B},4.0,Instant,,,
"Kamber, the Plunderer",B,B,{3}{B},4.0,Legendary Creature — Vampire Rogue,"Lifelink, Partner, Partner with",3,4
Predators' Hour,B,B,{1}{B},2.0,Sorcery,,,
Tenured Inkcaster,B,B,{4}{B},5.0,Creature — Vampire Warlock,,2,2
Ambush Gigapede,B,B,{4}{B}{B},6.0,Creature — Insect,Flash,6,2
Binding Negotiation,B,B,{1}{B},2.0,Sorcery,,,
Blacksnag Buzzard,B,B,{2}{B},3.0,Creature — Bird,"Flying, Plot",2,1
Blood Hustler,B,B,{1}{B},2.0,Creature — Vampire Rogue,,1,1
Boneyard Desecrator,B,B,{3}{B},4.0,Creature — Zombie Mercenary,"Menace, Treasure",3,4
Caustic Bronco,B,B,{1}{B},2.0,Creature — Snake Horse Mount,Saddle,2,2
Consuming Ashes,B,B,{2}{B}{B},4.0,Instant,Surveil,,
Desert's Due,B,B,{1}{B},2.0,Instant,,,
Desperate Bloodseeker,B,B,{1}{B},2.0,Creature — Vampire,"Lifelink, Mill",2,2
Forsaken Miner,B,B,{B},1.0,Creature — Skeleton Rogue,,2,2
"Gisa, the Hellraiser",B,B,{3}{B}{B},5.0,Legendary Creature — Human Warlock,Ward,4,4
Hollow Marauder,B,B,{6}{B},7.0,Creature — Specter Rogue,Flying,4,2
Insatiable Avarice,B,B,{B},1.0,Sorcery,Spree,,
"Kaervek, the Punisher",B,B,{1}{B}{B},3.0,Legendary Creature — Human Warlock,,3,3
Lively Dirge,B,B,{1}{B},2.0,Sorcery,Spree,,
Mourner's Surprise,B,B,{1}{B},2.0,Sorcery,,,
Neutralize the Guards,B,B,{2}{B},3.0,Instant,Surveil,,
Nezumi Linkbreaker,B,B,{B},1.0,Creature — Rat Warlock,,1,1
Overzealous Muscle,B,B,{4}{B},5.0,Creature — Ogre Mercenary,,5,4
Pitiless Carnage,B,B,{3}{B},4.0,Sorcery,Plot,,
Rakish Crew,B,B,{2}{B},3.0,Enchantment,,,
Rattleback Apothecary,B,B,{2}{B},3.0,Creature — Gorgon Warlock,Deathtouch,3,2
Raven of Fell Omens,B,B,{1}{B},2.0,Creature — Bird,Flying,1,2
Rictus Robber,B,B,{3}{B},4.0,Creature — Zombie Rogue,Plot,4,3
Rooftop Assassin,B,B,{3}{B},4.0,Creature — Vampire Assassin,"Flash, Flying, Lifelink",2,2
Rush of Dread,B,B,{1}{B}{B},3.0,Sorcery,Spree,,
Servant of the Stinger,B,B,{1}{B},2.0,Creature — Human Warlock,Deathtouch,1,3
Shoot the Sheriff,B,B,{1}{B},2.0,Instant,,,
Skulduggery,B,B,{B},1.0,Instant,,,
Tinybones Joins Up,B,B,{B},1.0,Legendary Enchantment,Mill,,
"Tinybones, the Pickpocket",B,B,{B},1.0,Legendary Creature — Skeleton Rogue,Deathtouch,1,1
Treasure Dredger,B,B,{1}{B},2.0,Creature — Human Rogue,Treasure,2,2
Unfortunate Accident,B,B,{B},1.0,Instant,Spree,,
Unscrupulous Contractor,B,B,{2}{B},3.0,Creature — Human Assassin,Plot,3,2
"Vadmir, New Blood",B,B,{1}{B},2.0,Legendary Creature — Vampire Rogue,,2,2
Vault Plunderer,B,B,{2}{B},3.0,Creature — Human Rogue,,3,1
Abyssal Nightstalker,B,B,{3}{B},4.0,Creature — Nightstalker,,2,2
Bloodcurdling Scream,B,B,{X}{B},1.0,Sorcery,,,
Brutal Nightstalker,B,B,{3}{B}{B},5.0,Creature — Nightstalker,,3,2
Chorus of Woe,B,B,{B},1.0,Sorcery,,,
Dakmor Bat,B,B,{1}{B},2.0,Creature — Bat,Flying,1,1
Dakmor Scorpion,B,B,{1}{B},2.0,Creature — Scorpion,,2,1
Dark Offering,B,B,{4}{B}{B},6.0,Sorcery,,,
Hand of Death,B,B,{2}{B},3.0,Sorcery,,,
Kiss of Death,B,B,{4}{B}{B},6.0,Sorcery,,,
Lurking Nightstalker,B,B,{B}{B},2.0,Creature — Nightstalker,,1,1
Moaning Spirit,B,B,{2}{B},3.0,Creature — Spirit,Flying,2,1
Muck Rats,B,B,{B},1.0,Creature — Rat,,1,1
Nightstalker Engine,B,B,{4}{B},5.0,Creature — Nightstalker,,*,3
Predatory Nightstalker,B,B,{3}{B}{B},5.0,Creature — Nightstalker,,3,2
Raiding Nightstalker,B,B,{2}{B},3.0,Creature — Nightstalker,Swampwalk,2,2
Return of the Nightstalkers,B,B,{5}{B}{B},7.0,Sorcery,,,
Dauthi Slayer,B,B,{B}{B},2.0,Creature — Dauthi Soldier,Shadow,2,2
Booster Tutor,B,B,{B},1.0,Instant,,,
Necropolis of Azar,B,B,{2}{B}{B},4.0,Enchantment,,,
Agent of Shauku,B,B,{1}{B},2.0,Creature — Human Mercenary,,1,1
Bog Elemental,B,B,{3}{B}{B},5.0,Creature — Elemental,Protection,5,4
Bog Glider,B,B,{2}{B},3.0,Creature — Human Mercenary,Flying,1,1
Chilling Apparition,B,B,{2}{B},3.0,Creature — Spirit,,1,1
Coffin Puppets,B,B,{3}{B}{B},5.0,Creature — Zombie,,3,3
Death Charmer,B,B,{2}{B},3.0,Creature — Worm Mercenary,,2,2
Despoil,B,B,{3}{B},4.0,Sorcery,,,
Endbringer's Revel,B,B,{2}{B},3.0,Enchantment,,,
Fen Stalker,B,B,{3}{B},4.0,Creature — Nightstalker,,3,2
Flay,B,B,{3}{B},4.0,Sorcery,,,
"Greel, Mind Raker",B,B,{3}{B}{B},5.0,Legendary Creature — Horror Spellshaper,,3,3
Greel's Caress,B,B,{1}{B},2.0,Enchantment — Aura,"Enchant, Flash",,
Infernal Genesis,B,B,{4}{B}{B},6.0,Enchantment,Mill,,
Nakaya Shade,B,B,{1}{B},2.0,Creature — Shade,,1,1
Noxious Field,B,B,{1}{B}{B},3.0,Enchantment — Aura,Enchant,,
Outbreak,B,B,{3}{B},4.0,Sorcery,,,
Pit Raptor,B,B,{2}{B}{B},4.0,Creature — Bird Mercenary,"First strike, Flying",4,3
Plague Fiend,B,B,{1}{B},2.0,Creature — Insect,,1,1
Rebel Informer,B,B,{2}{B},3.0,Creature — Human Mercenary Rebel,,1,2
Rhystic Syphon,B,B,{3}{B}{B},5.0,Sorcery,,,
Rhystic Tutor,B,B,{2}{B},3.0,Sorcery,,,
Soul Strings,B,B,{X}{B},1.0,Sorcery,,,
Steal Strength,B,B,{1}{B},2.0,Instant,,,
Wall of Vipers,B,B,{2}{B},3.0,Creature — Snake Wall,Defender,2,4
Whipstitched Zombie,B,B,{1}{B},2.0,Creature — Zombie,,2,2
Putrid Imp,B,B,{B},1.0,Creature — Zombie Imp,Threshold,1,1
Sickening Dreams,B,B,{1}{B},2.0,Sorcery,,,
Curse of Wizardry,B,B,{2}{B}{B},4.0,Enchantment,,,
War of the Spark,B,B,{3}{B},4.0,Enchantment — Saga,Proliferate,,
Sewers of Estark,B,B,{2}{B}{B},4.0,Instant,,,
Crippling Fatigue,B,B,{1}{B}{B},3.0,Sorcery,Flashback,,
Carrion Rats,B,B,{B},1.0,Creature — Rat,,2,1
Baleful Eidolon,B,B,{1}{B},2.0,Enchantment Creature — Spirit,"Bestow, Deathtouch",1,1
Behold the Beyond,B,B,{5}{B}{B},7.0,Sorcery,,,
Blackbloom Rogue // Blackbloom Bog,B,B,{2}{B},3.0,Creature — Human Rogue,Menace,2,3
Pelakka Predation // Pelakka Caverns,B,B,{2}{B},3.0,Sorcery,,,
Rescue from the Underworld,B,B,{4}{B},5.0,Instant,,,
Abhorrent Overlord,B,B,{5}{B}{B},7.0,Creature — Demon,Flying,6,6
Disciple of Phenax,B,B,{2}{B}{B},4.0,Creature — Human Cleric,,1,3
"Erebos, God of the Dead",B,B,{3}{B},4.0,Legendary Enchantment Creature — God,Indestructible,5,7
Cavern Lampad,B,B,{3}{B},4.0,Enchantment Creature — Nymph,"Bestow, Intimidate",2,2
Dark Betrayal,B,B,{B},1.0,Instant,,,
Bloatfly Swarm,B,B,{3}{B},4.0,Creature — Insect Mutant,Flying,0,0
"Butch DeLoria, Tunnel Snake",B,B,{1}{B},2.0,Legendary Creature — Human Rogue,"Menace, Tunnel Snakes Rule!",2,2
Feral Ghoul,B,B,{2}{B},3.0,Creature — Zombie Mutant,Menace,2,2
"Hancock, Ghoulish Mayor",B,B,{2}{B},3.0,Legendary Creature — Zombie Mutant Advisor,Undying,2,1
Infesting Radroach,B,B,{2}{B},3.0,Creature — Insect Mutant,"Flying, Mill",2,2
Nuclear Fallout,B,B,{X}{B}{B},2.0,Sorcery,,,
Ruthless Radrat,B,B,{1}{B}{B},3.0,Creature — Rat Mutant,"Menace, Squad",2,2
Screeching Scorchbeast,B,B,{4}{B}{B},6.0,Creature — Bat Mutant,"Flying, Menace",5,5
V.A.T.S.,B,B,{2}{B}{B},4.0,Instant,Split second,,
Vault 12: The Necropolis,B,B,{4}{B}{B},6.0,Enchantment — Saga,,,
Wasteland Raider,B,B,{2}{B}{B},4.0,Creature — Human Mercenary,Squad,4,3
Brain Gorgers,B,B,{3}{B},4.0,Creature — Zombie,Madness,4,2
Circle of Affliction,B,B,{1}{B},2.0,Enchantment,,,
Cradle to Grave,B,B,{1}{B},2.0,Instant,,,
Dash Hopes,B,B,{B}{B},2.0,Instant,,,
Deadly Grub,B,B,{2}{B},3.0,Creature — Insect,Vanishing,3,1
Midnight Charm,B,B,{B},1.0,Instant,,,
Mirri the Cursed,B,B,{2}{B}{B},4.0,Legendary Creature — Vampire Cat,"First strike, Flying, Haste",3,2
Muck Drubb,B,B,{3}{B}{B},5.0,Creature — Beast,"Flash, Madness",3,3
Phantasmagorian,B,B,{5}{B}{B},7.0,Creature — Horror,,6,6
Ridged Kusite,B,B,{B},1.0,Creature — Horror Spellshaper,,1,1
Roiling Horror,B,B,{3}{B}{B},5.0,Creature — Horror,Suspend,*,*
Spitting Sliver,B,B,{4}{B},5.0,Creature — Sliver,,3,3
Temporal Extortion,B,B,{B}{B}{B}{B},4.0,Sorcery,,,
Treacherous Urge,B,B,{4}{B},5.0,Instant,,,
Waning Wurm,B,B,{3}{B},4.0,Creature — Zombie Wurm,Vanishing,7,6
Bog Serpent,B,B,{5}{B},6.0,Creature — Serpent,,5,5
Dunerider Outlaw,B,B,{B}{B},2.0,Creature — Human Rebel Rogue,Protection,1,1
Kor Dirge,B,B,{2}{B},3.0,Instant,,,
Melancholy,B,B,{2}{B},3.0,Enchantment — Aura,Enchant,,
Null Profusion,B,B,{4}{B}{B},6.0,Enchantment,,,
Shrouded Lore,B,B,{B},1.0,Sorcery,,,
Vampiric Link,B,B,{B},1.0,Enchantment — Aura,Enchant,,
Bog Down,B,B,{2}{B},3.0,Sorcery,Kicker,,
Dark Suspicions,B,B,{2}{B}{B},4.0,Enchantment,,,
Death Bomb,B,B,{3}{B},4.0,Instant,,,
Exotic Disease,B,B,{4}{B},5.0,Sorcery,Domain,,
Noxious Vapors,B,B,{1}{B}{B},3.0,Sorcery,,,
Phyrexian Bloodstock,B,B,{4}{B},5.0,Creature — Phyrexian Zombie,,3,3
Planeswalker's Scorn,B,B,{2}{B},3.0,Enchantment,,,
Shriek of Dread,B,B,{1}{B},2.0,Instant,,,
Sinister Strength,B,B,{1}{B},2.0,Enchantment — Aura,Enchant,,
Whispersteel Dagger,B,B,{2}{B},3.0,Artifact — Equipment,Equip,,
Funeral Charm,B,B,{B},1.0,Instant,,,
Brink of Madness,B,B,{2}{B}{B},4.0,Enchantment,,,
Brood of Cockroaches,B,B,{1}{B},2.0,Creature — Insect,,1,1
Bubbling Muck,B,B,{B},1.0,Sorcery,,,
Aphotic Wisps,B,B,{B},1.0,Instant,,,
Bleak Coven Vampires,B,B,{3}{B}{B},5.0,Creature — Vampire Warrior,Metalcraft,4,3
Dauthi Trapper,B,B,{2}{B},3.0,Creature — Dauthi Minion,,1,1
Dungeon Shade,B,B,{3}{B},4.0,Creature — Shade Spirit,Flying,1,1
Barrow Ghoul,B,B,{1}{B},2.0,Creature — Zombie,,4,4
Phyrexian Monitor,B,B,{3}{B},4.0,Creature — Phyrexian Skeleton,,2,2
Quest for the Nihil Stone,B,B,{B},1.0,Enchantment,,,
Carrion Imp,B,B,{3}{B},4.0,Creature — Imp,Flying,2,3
Attempted Murder,B,B,{X}{B}{B},2.0,Sorcery,,,
Dinosaur Hunter,B,B,{1}{B},2.0,Creature — Human Pirate,,2,2
Catacomb Crocodile,B,B,{4}{B},5.0,Creature — Crocodile,,3,7
Confront the Past,B,B,{X}{B},1.0,Sorcery — Lesson,,,
Shoreline Salvager,B,B,{3}{B},4.0,Creature — Surrakar,,3,3
Footsteps of the Goryo,B,B,{2}{B},3.0,Sorcery — Arcane,,,
Dusk Charger,B,B,{3}{B},4.0,Creature — Horse,Ascend,3,3
Fledgling Djinn,B,B,{1}{B},2.0,Creature — Djinn,Flying,2,2
Reaping the Graves,B,B,{2}{B},3.0,Instant,Storm,,
Go Blank,B,B,{2}{B},3.0,Sorcery,,,
Tortured Existence,B,B,{B},1.0,Enchantment,,,
Lash of Malice,B,B,{B},1.0,Instant,,,
Rite of Consumption,B,B,{1}{B},2.0,Sorcery,,,
Aid the Fallen,B,B,{1}{B},2.0,Sorcery,,,
Arrogant Vampire,B,B,{3}{B}{B},5.0,Creature — Vampire,Flying,4,3
Orzhov Enforcer,B,B,{1}{B},2.0,Creature — Human Rogue,"Afterlife, Deathtouch",1,2
Unspeakable Symbol,B,B,{1}{B}{B},3.0,Enchantment,,,
Assassin's Blade,B,B,{1}{B},2.0,Instant,,,
Zombie Cutthroat,B,B,{3}{B}{B},5.0,Creature — Zombie,Morph,3,4
Shade's Form,B,B,{1}{B}{B},3.0,Enchantment — Aura,Enchant,,
Plague Wight,B,B,{1}{B},2.0,Creature — Zombie,,2,1
Dimir House Guard,B,B,{3}{B},4.0,Creature — Skeleton,"Fear, Transmute",2,3
"Davriel, Rogue Shadowmage",B,B,{2}{B},3.0,Legendary Planeswalker — Davriel,,,
One with Nothing,B,B,{B},1.0,Instant,,,
Sedgemoor Witch,B,B,{2}{B},3.0,Creature — Human Warlock,"Magecraft, Menace, Ward",3,2
Cruel Tutor,B,B,{2}{B},3.0,Sorcery,,,
Tomb Robber,B,B,{2}{B},3.0,Creature — Human Pirate,"Explore, Menace",1,1
Cling to Dust,B,B,{B},1.0,Instant,Escape,,
Coffin Queen,B,B,{2}{B},3.0,Creature — Zombie Wizard,,1,1
Undercity's Embrace,B,B,{2}{B},3.0,Instant,,,
Sink into Takenuma,B,B,{3}{B},4.0,Sorcery — Arcane,Sweep,,
Elspeth's Nightmare,B,B,{2}{B},3.0,Enchantment — Saga,,,
Bishop of the Bloodstained,B,B,{3}{B}{B},5.0,Creature — Vampire Cleric,,3,3
Kaya's Ghostform,B,B,{B},1.0,Enchantment — Aura,Enchant,,
Bloodchief's Thirst,B,B,{B},1.0,Sorcery,Kicker,,
Lazotep Behemoth,B,B,{4}{B},5.0,Creature — Zombie Hippo,,5,4
Deadeye Tormentor,B,B,{2}{B},3.0,Creature — Human Pirate,Raid,2,2
Desperate Castaways,B,B,{1}{B},2.0,Creature — Human Pirate,,2,3
Lampad of Death's Vigil,B,B,{1}{B},2.0,Enchantment Creature — Nymph,,1,3
Noxious Toad,B,B,{2}{B},3.0,Creature — Frog,,1,1
Hagra Mauling // Hagra Broodpit,B,B,{2}{B}{B},4.0,Instant,,,
Mogis's Favor,B,B,{B},1.0,Enchantment — Aura,"Enchant, Escape",,
Evil Eye of Urborg,B,B,{4}{B},5.0,Creature — Eye,,6,3
Farbog Revenant,B,B,{2}{B},3.0,Creature — Spirit,"Lifelink, Skulk",1,3
Guul Draz Assassin,B,B,{B},1.0,Creature — Vampire Assassin,Level Up,1,1
March of the Drowned,B,B,{B},1.0,Sorcery,,,
Vampiric Feast,B,B,{5}{B}{B},7.0,Sorcery,,,
Queen's Agent,B,B,{5}{B},6.0,Creature — Vampire Scout,"Explore, Lifelink",3,3
Virtue's Ruin,B,B,{2}{B},3.0,Sorcery,,,
Raiders' Wake,B,B,{3}{B},4.0,Enchantment,Raid,,
Hound of the Farbogs,B,B,{4}{B},5.0,Creature — Zombie Dog,Delirium,5,3
Revel in Riches,B,B,{4}{B},5.0,Enchantment,Treasure,,
Nirkana Cutthroat,B,B,{2}{B},3.0,Creature — Vampire Warrior,"Deathtouch, First strike, Level Up",3,2
Mindstab,B,B,{5}{B},6.0,Sorcery,Suspend,,
Dauthi Embrace,B,B,{2}{B},3.0,Enchantment,,,
Merciless Resolve,B,B,{2}{B},3.0,Instant,,,
Repay in Kind,B,B,{5}{B}{B},7.0,Sorcery,,,
Dauthi Mindripper,B,B,{3}{B},4.0,Creature — Dauthi Minion,Shadow,2,1
Spreading Rot,B,B,{4}{B},5.0,Sorcery,,,
Skeletal Wurm,B,B,{7}{B},8.0,Creature — Skeleton Wurm,,7,6
Disturbed Burial,B,B,{1}{B},2.0,Sorcery,Buyback,,
Despondency,B,B,{1}{B},2.0,Enchantment — Aura,Enchant,,
Walk the Plank,B,B,{B}{B},2.0,Sorcery,,,
Endless Scream,B,B,{X}{B},1.0,Enchantment — Aura,Enchant,,
Zulaport Enforcer,B,B,{B},1.0,Creature — Human Warrior,Level Up,1,1
Extinction,B,B,{4}{B},5.0,Sorcery,,,
Expunge,B,B,{2}{B},3.0,Instant,Cycling,,
Stallion of Ashmouth,B,B,{3}{B},4.0,Creature — Nightmare Horse,Delirium,3,3
Imps' Taunt,B,B,{1}{B},2.0,Instant,Buyback,,
Twins of Maurer Estate,B,B,{4}{B},5.0,Creature — Vampire,Madness,3,5
Vessel of Malignity,B,B,{1}{B},2.0,Enchantment,,,
Rain of Filth,B,B,{B},1.0,Instant,,,
Spined Fluke,B,B,{2}{B},3.0,Creature — Worm Horror,,5,1
Witch Engine,B,B,{5}{B},6.0,Creature — Horror,Swampwalk,4,4
Vampire Champion,B,B,{3}{B},4.0,Creature — Vampire Soldier,Deathtouch,3,3
The Haunt of Hightower,B,B,{4}{B}{B},6.0,Legendary Creature — Vampire,"Flying, Lifelink",3,3
Charging Bandits,B,B,{4}{B},5.0,Creature — Human Rogue,,3,3
Craven Knight,B,B,{1}{B},2.0,Creature — Human Knight,,2,2
Cruel Bargain,B,B,{B}{B}{B},3.0,Sorcery,,,
Dread Charge,B,B,{3}{B},4.0,Sorcery,,,
Final Strike,B,B,{2}{B}{B},4.0,Sorcery,,,
Howling Fury,B,B,{2}{B},3.0,Sorcery,,,
Mercenary Knight,B,B,{2}{B},3.0,Creature — Human Mercenary Knight,,4,4
Mind Knives,B,B,{1}{B},2.0,Sorcery,,,
Nature's Ruin,B,B,{2}{B},3.0,Sorcery,,,
Skeletal Crocodile,B,B,{3}{B},4.0,Creature — Crocodile Skeleton,,5,1
Skeletal Snake,B,B,{1}{B},2.0,Creature — Snake Skeleton,,2,1
Undying Beast,B,B,{3}{B},4.0,Creature — Beast,,3,2
Vampiric Touch,B,B,{2}{B},3.0,Sorcery,,,
Dire Fleet Poisoner,B,B,{1}{B},2.0,Creature — Human Pirate,"Deathtouch, Flash",2,2
Mastermind's Acquisition,B,B,{2}{B}{B},4.0,Sorcery,,,
"Tetzimoc, Primal Death",B,B,{4}{B}{B},6.0,Legendary Creature — Elder Dinosaur,Deathtouch,6,6
Vona's Hunger,B,B,{2}{B},3.0,Instant,Ascend,,
Zodiac Rat,B,B,{B},1.0,Creature — Rat,Swampwalk,1,1
Zodiac Snake,B,B,{2}{B},3.0,Creature — Snake,Swampwalk,2,2
Zodiac Pig,B,B,{3}{B},4.0,Creature — Boar,Swampwalk,3,3
Soul Collector,B,B,{3}{B}{B},5.0,Creature — Vampire,"Flying, Morph",3,4
Memoricide,B,B,{3}{B},4.0,Sorcery,,,
Markov Dreadknight,B,B,{3}{B}{B},5.0,Creature — Vampire Knight,Flying,3,3
Liliana's Triumph,B,B,{1}{B},2.0,Instant,,,
"Aphemia, the Cacophony",B,B,{1}{B},2.0,Legendary Enchantment Creature — Harpy,Flying,2,1
Eat to Extinction,B,B,{3}{B},4.0,Instant,Surveil,,
Erebos's Intervention,B,B,{X}{B},1.0,Instant,,,
Treacherous Blessing,B,B,{2}{B},3.0,Enchantment,,,
Gravebreaker Lamia,B,B,{4}{B},5.0,Enchantment Creature — Snake Lamia,Lifelink,4,4
Dreadwurm,B,B,{4}{B},5.0,Creature — Wurm Horror,Landfall,5,4
Coveted Prize,B,B,{4}{B},5.0,Sorcery,,,
"Drana, the Last Bloodchief",B,B,{3}{B}{B},5.0,Legendary Creature — Vampire Cleric,Flying,4,4
Scourge of the Skyclaves,B,B,{1}{B},2.0,Creature — Demon,Kicker,*,*
Inscription of Ruin,B,B,{2}{B},3.0,Sorcery,Kicker,,
Shadows' Verdict,B,B,{3}{B}{B},5.0,Sorcery,,,
Soul Shatter,B,B,{2}{B},3.0,Instant,,,
