name,colorIdentity,colors,manaCost,manaValue,type,keywords,power,toughness
Fanatical Devotion,W,W,{2}{W},3.0,Enchantment,,,
Lashknife,W,W,{1}{W},2.0,Enchantment — Aura,Enchant,,
Lawbringer,W,W,{2}{W},3.0,Creature — Kor Rebel,,2,2
Lightbringer,W,W,{2}{W},3.0,Creature — Kor Rebel,,2,2
"Lin Sivvi, Defiant Hero",W,W,{1}{W}{W},3.0,Legendary Creature — Human Rebel,,1,3
Netter en-Dal,W,W,{W},1.0,Creature — Human Spellshaper,,1,1
Noble Stand,W,W,{4}{W},5.0,Enchantment,,,
Off Balance,W,W,{W},1.0,Instant,,,
Parallax Wave,W,W,{2}{W}{W},4.0,Enchantment,Fading,,
Silkenfist Fighter,W,W,{1}{W},2.0,Creature — Kor Soldier,,1,3
Silkenfist Order,W,W,{3}{W}{W},5.0,Creature — Kor Soldier,,3,5
Sivvi's Ruse,W,W,{2}{W}{W},4.0,Instant,,,
Sivvi's Valor,W,W,{2}{W},3.0,Instant,,,
Spiritual Asylum,W,W,{2}{W}{W},4.0,Enchantment,,,
Topple,W,W,{2}{W},3.0,Sorcery,,,
Voice of Truth,W,W,{3}{W},4.0,Creature — Angel,"Flying, Protection",2,2
Ancestral Katana,W,W,{1}{W},2.0,Artifact — Equipment,Equip,,
A-Ancestral Katana,W,W,{1}{W},2.0,Artifact — Equipment,Equip,,
"Ao, the Dawn Sky",W,W,{3}{W}{W},5.0,Legendary Creature — Dragon Spirit,"Flying, Vigilance",5,4
Banishing Slash,W,W,{W}{W},2.0,Sorcery,,,
Befriending the Moths // Imperial Moth,W,W,{3}{W},4.0,Enchantment — Saga,"Flying, Transform",,
Blade-Blizzard Kitsune,W,W,{2}{W},3.0,Creature — Fox Ninja,"Double strike, Ninjutsu",2,2
Born to Drive,W,W,{2}{W},3.0,Enchantment — Aura,"Channel, Enchant",,
Brilliant Restoration,W,W,{3}{W}{W}{W}{W},7.0,Sorcery,,,
Cloudsteel Kirin,W,W,{2}{W},3.0,Artifact Creature — Equipment Kirin,"Flying, Reconfigure",3,2
Dragonfly Suit,W,W,{2}{W},3.0,Artifact — Vehicle,"Crew, Flying",3,2
Eiganjo Exemplar,W,W,{1}{W},2.0,Enchantment Creature — Human Samurai,,2,1
A-Eiganjo Exemplar,W,W,{W},1.0,Enchantment Creature — Human Samurai,,1,1
Era of Enlightenment // Hand of Enlightenment,W,W,{1}{W},2.0,Enchantment — Saga,"Scry, Transform",,
The Fall of Lord Konda // Fragment of Konda,W,W,{2}{W},3.0,Enchantment — Saga,Transform,,
Go-Shintai of Shared Purpose,W,W,{3}{W},4.0,Legendary Enchantment Creature — Shrine,Vigilance,1,3
Imperial Oath,W,W,{5}{W},6.0,Sorcery,Scry,,
Imperial Subduer,W,W,{2}{W},3.0,Creature — Human Samurai,,3,2
A-Imperial Subduer,W,W,{1}{W},2.0,Creature — Human Samurai,,3,1
Intercessor's Arrest,W,W,{2}{W},3.0,Enchantment — Aura,Enchant,,
Invoke Justice,W,W,{1}{W}{W}{W}{W},5.0,Sorcery,,,
"Light-Paws, Emperor's Voice",W,W,{1}{W},2.0,Legendary Creature — Fox Advisor,,2,2
Lion Sash,W,W,{1}{W},2.0,Artifact Creature — Equipment Cat,Reconfigure,1,1
Lucky Offering,W,W,{W},1.0,Sorcery,,,
March of Otherworldly Light,W,W,{X}{W},1.0,Instant,,,
Michiko's Reign of Truth // Portrait of Michiko,W,W,{1}{W},2.0,Enchantment — Saga,Transform,,
Mothrider Patrol,W,W,{W},1.0,Creature — Fox Warrior,Flying,1,1
"Norika Yamazaki, the Poet",W,W,{2}{W},3.0,Legendary Creature — Human Samurai,Vigilance,3,2
Regent's Authority,W,W,{W},1.0,Instant,,,
Repel the Vile,W,W,{3}{W},4.0,Instant,,,
The Restoration of Eiganjo // Architect of Restoration,W,W,{2}{W},3.0,Enchantment — Saga,Transform,,
Selfless Samurai,W,W,{1}{W},2.0,Creature — Fox Samurai,,2,2
Seven-Tail Mentor,W,W,{3}{W},4.0,Creature — Fox Samurai,,2,3
Sky-Blessed Samurai,W,W,{6}{W},7.0,Enchantment Creature — Human Samurai,Flying,4,4
Wanderer's Intervention,W,W,{1}{W},2.0,Instant,,,
The Wandering Emperor,W,W,{2}{W}{W},4.0,Legendary Planeswalker,Flash,,
When We Were Young,W,W,{3}{W},4.0,Instant,,,
"Eiganjo, Seat of the Empire",W,,,0.0,Legendary Land,Channel,,
Auriok Survivors,W,W,{5}{W},6.0,Creature — Human Soldier,,4,6
Cathedral Membrane,W,W,{1}{W/P},2.0,Artifact Creature — Phyrexian Wall,Defender,0,3
Chancellor of the Annex,W,W,{4}{W}{W}{W},7.0,Creature — Phyrexian Angel,Flying,5,6
Due Respect,W,W,{1}{W},2.0,Instant,,,
Exclusion Ritual,W,W,{4}{W}{W},6.0,Enchantment,Imprint,,
Inquisitor Exarch,W,W,{W}{W},2.0,Creature — Phyrexian Cleric,,2,2
Lost Leonin,W,W,{1}{W},2.0,Creature — Phyrexian Cat Soldier,Infect,2,1
Loxodon Convert,W,W,{3}{W},4.0,Creature — Phyrexian Elephant Soldier,,4,2
Marrow Shards,W,W,{W/P},1.0,Instant,,,
Phyrexian Unlife,W,W,{2}{W},3.0,Enchantment,,,
Porcelain Legionnaire,W,W,{2}{W/P},3.0,Artifact Creature — Phyrexian Soldier,First strike,3,1
Shriek Raptor,W,W,{3}{W}{W},5.0,Creature — Phyrexian Bird,"Flying, Infect",2,3
War Report,W,W,{3}{W},4.0,Instant,,,
Aegis of Honor,W,W,{W},1.0,Enchantment,,,
Ancestral Tribute,W,W,{5}{W}{W},7.0,Sorcery,Flashback,,
Animal Boneyard,W,W,{2}{W},3.0,Enchantment — Aura,Enchant,,
Aven Archer,W,W,{3}{W}{W},5.0,Creature — Bird Soldier Archer,Flying,2,2
Aven Shrine,W,W,{1}{W}{W},3.0,Enchantment,,,
Balancing Act,W,W,{2}{W}{W},4.0,Sorcery,,,
Beloved Chaplain,W,W,{1}{W},2.0,Creature — Human Cleric,Protection,1,1
Cantivore,W,W,{1}{W}{W},3.0,Creature — Lhurgoyf,Vigilance,*,*
Cease-Fire,W,W,{2}{W},3.0,Instant,,,
Confessor,W,W,{W},1.0,Creature — Human Cleric,,1,1
Dedicated Martyr,W,W,{W},1.0,Creature — Human Cleric,,1,1
Delaying Shield,W,W,{3}{W},4.0,Enchantment,,,
Devoted Caretaker,W,W,{W},1.0,Creature — Human Cleric,,1,2
Dogged Hunter,W,W,{2}{W},3.0,Creature — Human Nomad,,1,1
Earnest Fellowship,W,W,{1}{W},2.0,Enchantment,,,
Embolden,W,W,{2}{W},3.0,Instant,Flashback,,
Gallantry,W,W,{1}{W},2.0,Instant,,,
Graceful Antelope,W,W,{2}{W}{W},4.0,Creature — Antelope,Plainswalk,1,4
Hallowed Healer,W,W,{2}{W},3.0,Creature — Human Cleric,Threshold,1,1
Kirtar's Desire,W,W,{W},1.0,Enchantment — Aura,"Enchant, Threshold",,
Life Burst,W,W,{1}{W},2.0,Instant,,,
Luminous Guardian,W,W,{3}{W},4.0,Creature — Human Nomad,,1,4
Master Apothecary,W,W,{W}{W}{W},3.0,Creature — Human Cleric,,2,2
Mystic Crusader,W,W,{1}{W}{W},3.0,Creature — Human Nomad Mystic,"Protection, Threshold",2,1
Mystic Penitent,W,W,{W},1.0,Creature — Human Nomad Mystic,"Threshold, Vigilance",1,1
Mystic Visionary,W,W,{1}{W},2.0,Creature — Human Nomad Mystic,Threshold,2,1
Patrol Hound,W,W,{1}{W},2.0,Creature — Dog,,2,2
Pilgrim of Justice,W,W,{2}{W},3.0,Creature — Human Cleric,Protection,1,3
Pilgrim of Virtue,W,W,{2}{W},3.0,Creature — Human Cleric,Protection,1,3
Resilient Wanderer,W,W,{2}{W}{W},4.0,Creature — Human Nomad,First strike,2,3
Sacred Rites,W,W,{W},1.0,Instant,,,
Sphere of Duty,W,W,{3}{W},4.0,Enchantment,,,
Sphere of Grace,W,W,{3}{W},4.0,Enchantment,,,
Sphere of Law,W,W,{3}{W},4.0,Enchantment,,,
Sphere of Reason,W,W,{3}{W},4.0,Enchantment,,,
Sphere of Truth,W,W,{3}{W},4.0,Enchantment,,,
Spiritualize,W,W,{2}{W},3.0,Instant,,,
Tattoo Ward,W,W,{2}{W},3.0,Enchantment — Aura,Enchant,,
Testament of Faith,W,W,{W},1.0,Enchantment,,,
Tireless Tribe,W,W,{W},1.0,Creature — Human Nomad,,1,1
Wayward Angel,W,W,{4}{W}{W},6.0,Creature — Angel Horror,"Flying, Threshold, Vigilance",4,4
Abandoned Outpost,W,,,0.0,Land,,,
Nomad Stadium,W,,,0.0,Land,Threshold,,
Affa Protector,W,W,{2}{W},3.0,Creature — Human Soldier Ally,Vigilance,1,4
Allied Reinforcements,W,W,{3}{W},4.0,Sorcery,,,
Call the Gatewatch,W,W,{2}{W},3.0,Sorcery,,,
Dazzling Reflection,W,W,{1}{W},2.0,Instant,,,
Immolating Glare,W,W,{1}{W},2.0,Instant,,,
Iona's Blessing,W,W,{3}{W},4.0,Enchantment — Aura,Enchant,,
Isolation Zone,W,W,{2}{W}{W},4.0,Enchantment,,,
Kor Scythemaster,W,W,{2}{W},3.0,Creature — Kor Soldier Ally,,3,1
Kor Sky Climber,W,W,{2}{W},3.0,Creature — Kor Soldier Ally,,3,2
"Linvala, the Preserver",W,W,{4}{W}{W},6.0,Legendary Creature — Angel,Flying,5,5
Makindi Aeronaut,W,W,{1}{W},2.0,Creature — Kor Scout Ally,Flying,1,3
Munda's Vanguard,W,W,{4}{W},5.0,Creature — Kor Knight Ally,Cohort,3,3
Ondu War Cleric,W,W,{1}{W},2.0,Creature — Human Cleric Ally,Cohort,2,2
Searing Light,W,W,{W},1.0,Instant,,,
Spawnbinder Mage,W,W,{3}{W},4.0,Creature — Human Wizard Ally,Cohort,2,4
Stoneforge Acolyte,W,W,{W},1.0,Creature — Kor Artificer Ally,Cohort,1,2
Wall of Resurgence,W,W,{2}{W},3.0,Creature — Wall,Defender,0,6
Abeyance,W,W,{1}{W},2.0,Instant,,,
Clever Concealment,W,W,{2}{W}{W},4.0,Instant,Convoke,,
Glimmer Lens,W,W,{1}{W},2.0,Artifact — Equipment,"Equip, For Mirrodin!",,
Kemba's Banner,W,W,{3}{W},4.0,Artifact — Equipment,"Equip, For Mirrodin!",,
Norn's Choirmaster,W,W,{3}{W}{W},5.0,Creature — Phyrexian Angel,"First strike, Flying, Proliferate",5,4
Norn's Decree,W,W,{2}{W},3.0,Enchantment,,,
Staff of the Storyteller,W,W,{1}{W},2.0,Artifact,,,
Skyhunter Strike Force,W,W,{2}{W},3.0,Creature — Cat Knight,"Flying, Lieutenant, Melee",2,2
Elspeth Tirel,W,W,{3}{W}{W},5.0,Legendary Planeswalker — Elspeth,,,
Against All Odds,W,W,{3}{W},4.0,Sorcery,,,
Annex Sentry,W,W,{2}{W},3.0,Artifact Creature — Phyrexian Cleric,Toxic,1,4
Apostle of Invasion,W,W,{4}{W}{W},6.0,Creature — Phyrexian Angel,"Corrupted, Flying",4,4
Basilica Shepherd,W,W,{3}{W}{W},5.0,Creature — Phyrexian Angel,Flying,3,3
Bladed Ambassador,W,W,{1}{W},2.0,Creature — Phyrexian Soldier,,3,1
Charge of the Mites,W,W,{2}{W},3.0,Instant,,,
Compleat Devotion,W,W,{1}{W},2.0,Instant,,,
Crawling Chorus,W,W,{W},1.0,Creature — Phyrexian Horror,Toxic,1,1
Duelist of Deep Faith,W,W,{1}{W},2.0,Creature — Phyrexian Soldier,Toxic,2,2
"Elesh Norn, Mother of Machines",W,W,{4}{W},5.0,Legendary Creature — Phyrexian Praetor,Vigilance,4,7
The Eternal Wanderer,W,W,{4}{W}{W},6.0,Legendary Planeswalker,,,
Flensing Raptor,W,W,{2}{W},3.0,Creature — Phyrexian Bird,"Flying, Toxic",2,2
Goldwarden's Helm,W,W,{2}{W},3.0,Artifact — Equipment,"Equip, For Mirrodin!",,
Incisor Glider,W,W,{1}{W},2.0,Artifact Creature — Phyrexian Construct,"Corrupted, Flying",1,3
Indoctrination Attendant,W,W,{3}{W},4.0,Creature — Phyrexian Cleric,Toxic,3,4
Infested Fleshcutter,W,W,{1}{W},2.0,Artifact — Equipment,Equip,,
Jawbone Duelist,W,W,{1}{W},2.0,Creature — Phyrexian Soldier,"Double strike, Toxic",1,1
"Kemba, Kha Enduring",W,W,{1}{W},2.0,Legendary Creature — Cat Cleric,,2,2
Leonin Lightbringer,W,W,{2}{W},3.0,Creature — Cat Rebel,Ward,3,2
Mandible Justiciar,W,W,{1}{W},2.0,Artifact Creature — Phyrexian Cleric,Lifelink,2,1
"Mondrak, Glory Dominus",W,W,{2}{W}{W},4.0,Legendary Creature — Phyrexian Horror,,4,4
Norn's Wellspring,W,W,{1}{W},2.0,Artifact,Scry,,
Orthodoxy Enforcer,W,W,{3}{W},4.0,Creature — Phyrexian Cleric,Vigilance,2,4
Ossification,W,W,{1}{W},2.0,Enchantment — Aura,Enchant,,
Phyrexian Vindicator,W,W,{W}{W}{W}{W},4.0,Creature — Phyrexian Horror,Flying,5,5
Planar Disruption,W,W,{1}{W},2.0,Enchantment — Aura,Enchant,,
Plated Onslaught,W,W,{3}{W}{W},5.0,Instant,Affinity,,
Porcelain Zealot,W,W,{3}{W},4.0,Creature — Phyrexian Soldier,,2,3
Sinew Dancer,W,W,{W},1.0,Creature — Phyrexian Soldier,Corrupted,1,1
"Skrelv, Defector Mite",W,W,{W},1.0,Legendary Artifact Creature — Phyrexian Mite,Toxic,1,1
Skrelv's Hive,W,W,{1}{W},2.0,Enchantment,Corrupted,,
Swooping Lookout,W,W,{W},1.0,Artifact Creature — Phyrexian Construct,"Flying, Vigilance",1,2
Vanish into Eternity,W,W,{2}{W},3.0,Instant,,,
Veil of Assimilation,W,W,{1}{W},2.0,Artifact,,,
White Sun's Twilight,W,W,{X}{W}{W},2.0,Sorcery,,,
Zealot's Conviction,W,W,{W},1.0,Enchantment — Aura,"Corrupted, Enchant, Flash",,
Basilica Skullbomb,W,,{1},1.0,Artifact,,,
The Fair Basilica,W,,,0.0,Land — Sphere,,,
Mite Overseer,W,W,{3}{W},4.0,Creature — Phyrexian Soldier,First strike,4,2
Akroma's Blessing,W,W,{2}{W},3.0,Instant,Cycling,,
Ancestor's Prophet,W,W,{4}{W},5.0,Creature — Human Cleric,,1,5
Aura Extraction,W,W,{1}{W},2.0,Instant,Cycling,,
Aurification,W,W,{2}{W}{W},4.0,Enchantment,,,
Aven Brigadier,W,W,{3}{W}{W}{W},6.0,Creature — Bird Soldier,Flying,3,5
Aven Soulgazer,W,W,{3}{W}{W},5.0,Creature — Bird Cleric,Flying,3,3
Battlefield Medic,W,W,{1}{W},2.0,Creature — Human Cleric,,1,1
Catapult Squad,W,W,{1}{W},2.0,Creature — Human Soldier,,2,1
Chain of Silence,W,W,{1}{W},2.0,Instant,,,
Circle of Solace,W,W,{3}{W},4.0,Enchantment,,,
Convalescent Care,W,W,{1}{W}{W},3.0,Enchantment,,,
Crowd Favorites,W,W,{6}{W},7.0,Creature — Human Soldier,,4,4
Crown of Awe,W,W,{1}{W},2.0,Enchantment — Aura,Enchant,,
Crude Rampart,W,W,{3}{W},4.0,Creature — Wall,"Defender, Morph",4,5
Daru Cavalier,W,W,{3}{W},4.0,Creature — Human Soldier,First strike,2,2
Daru Healer,W,W,{2}{W},3.0,Creature — Human Cleric,Morph,1,2
Daru Lancer,W,W,{4}{W}{W},6.0,Creature — Human Soldier,"First strike, Morph",3,4
Daunting Defender,W,W,{4}{W},5.0,Creature — Human Cleric,,3,3
Dawning Purist,W,W,{2}{W},3.0,Creature — Human Cleric,Morph,2,2
Defensive Maneuvers,W,W,{3}{W},4.0,Instant,,,
Disciple of Grace,W,W,{1}{W},2.0,Creature — Human Cleric,"Cycling, Protection",1,2
Dive Bomber,W,W,{3}{W},4.0,Creature — Bird Soldier,Flying,2,2
Doubtless One,W,W,{3}{W},4.0,Creature — Cleric Avatar,,*,*
Foothill Guide,W,W,{W},1.0,Creature — Human Cleric,"Morph, Protection",1,1
Glarecaster,W,W,{4}{W}{W},6.0,Creature — Bird Cleric,Flying,3,3
Grassland Crusader,W,W,{5}{W},6.0,Creature — Human Cleric Soldier,,2,4
Gravel Slinger,W,W,{3}{W},4.0,Creature — Human Soldier,Morph,1,3
Gustcloak Runner,W,W,{W},1.0,Creature — Human Soldier,,1,1
Ironfist Crusher,W,W,{4}{W},5.0,Creature — Human Soldier,Morph,2,4
Nova Cleric,W,W,{W},1.0,Creature — Human Cleric,,1,2
Pearlspear Courier,W,W,{2}{W},3.0,Creature — Human Soldier,,2,1
Piety Charm,W,W,{W},1.0,Instant,,,
Sandskin,W,W,{2}{W},3.0,Enchantment — Aura,Enchant,,
Shared Triumph,W,W,{1}{W},2.0,Enchantment,,,
Shieldmage Elder,W,W,{5}{W},6.0,Creature — Human Cleric Wizard,,2,3
Sigil of the New Dawn,W,W,{3}{W},4.0,Enchantment,,,
Sunfire Balm,W,W,{2}{W},3.0,Instant,Cycling,,
Unified Strike,W,W,{W},1.0,Instant,,,
Words of Worship,W,W,{2}{W},3.0,Enchantment,,,
Akroan Jailer,W,W,{W},1.0,Creature — Human Soldier,,1,1
Ampryn Tactician,W,W,{2}{W}{W},4.0,Creature — Human Soldier,,3,3
Archangel of Tithes,W,W,{1}{W}{W}{W},4.0,Creature — Angel,Flying,3,5
Aven Battle Priest,W,W,{5}{W},6.0,Creature — Bird Cleric,Flying,3,3
Enlightened Ascetic,W,W,{1}{W},2.0,Creature — Cat Monk,,1,1
Enshrouding Mist,W,W,{W},1.0,Instant,,,
Gideon's Phalanx,W,W,{5}{W}{W},7.0,Instant,Spell mastery,,
Hallowed Moonlight,W,W,{1}{W},2.0,Instant,,,
Healing Hands,W,W,{2}{W},3.0,Sorcery,,,
Heavy Infantry,W,W,{4}{W},5.0,Creature — Human Soldier,,3,4
"Hixus, Prison Warden",W,W,{3}{W}{W},5.0,Legendary Creature — Human Soldier,Flash,4,4
Knight of the Pilgrim's Road,W,W,{2}{W},3.0,Creature — Human Knight,Renown,3,2
"Kytheon, Hero of Akros // Gideon, Battle-Forged",W,W,{W},1.0,Legendary Creature — Human Soldier,Transform,2,1
Kytheon's Tactics,W,W,{1}{W}{W},3.0,Sorcery,Spell mastery,,
Sentinel of the Eternal Watch,W,W,{5}{W},6.0,Creature — Giant Soldier,Vigilance,4,6
Suppression Bonds,W,W,{3}{W},4.0,Enchantment — Aura,Enchant,,
Swift Reckoning,W,W,{1}{W},2.0,Sorcery,Spell mastery,,
Totem-Guide Hartebeest,W,W,{4}{W},5.0,Creature — Antelope,,2,5
War Oracle,W,W,{2}{W}{W},4.0,Creature — Human Cleric,"Lifelink, Renown",3,3
Angel of Indemnity,W,W,{5}{W},6.0,Creature — Angel Warrior,"Encore, Flying, Lifelink",5,5
Angelic Sell-Sword,W,W,{4}{W},5.0,Creature — Angel Mercenary,"Flying, Vigilance",4,4
Sand Scout,W,W,{1}{W},2.0,Creature — Human Scout,,2,2
We Ride at Dawn,W,W,{2}{W},3.0,Enchantment,,,
Heliod's Intervention,W,W,{X}{W}{W},2.0,Instant,,,
Another Round,W,W,{X}{X}{2}{W},3.0,Sorcery,,,
Armored Armadillo,W,W,{W},1.0,Creature — Armadillo,Ward,0,4
Aven Interrupter,W,W,{1}{W}{W},3.0,Creature — Bird Rogue,"Flash, Flying, Plot",2,2
Bounding Felidar,W,W,{5}{W},6.0,Creature — Cat Beast Mount,Saddle,4,7
Bovine Intervention,W,W,{1}{W},2.0,Instant,,,
Bridled Bighorn,W,W,{3}{W},4.0,Creature — Sheep Mount,"Saddle, Vigilance",3,4
Claim Jumper,W,W,{2}{W},3.0,Creature — Rabbit Mercenary,Vigilance,3,3
Dust Animus,W,W,{1}{W},2.0,Creature — Spirit,"Flying, Plot",2,3
Eriette's Lullaby,W,W,{1}{W},2.0,Sorcery,,,
Final Showdown,W,W,{W},1.0,Instant,Spree,,
"Fortune, Loyal Steed",W,W,{2}{W},3.0,Legendary Creature — Beast Mount,"Saddle, Scry",2,4
Frontier Seeker,W,W,{1}{W},2.0,Creature — Human Scout,,2,1
Getaway Glamer,W,W,{W},1.0,Instant,Spree,,
Holy Cow,W,W,{2}{W},3.0,Creature — Ox Angel,"Flash, Flying, Scry",2,2
Inventive Wingsmith,W,W,{2}{W},3.0,Creature — Dwarf Artificer,,2,4
Lassoed by the Law,W,W,{3}{W},4.0,Enchantment,,,
Mystical Tether,W,W,{2}{W},3.0,Enchantment,,,
Nurturing Pixie,W,W,{W},1.0,Creature — Faerie Rogue,Flying,1,1
Omenport Vigilante,W,W,{1}{W},2.0,Creature — Human Mercenary,,2,2
One Last Job,W,W,{2}{W},3.0,Sorcery,Spree,,
Outlaw Medic,W,W,{1}{W},2.0,Creature — Human Rogue,Lifelink,1,3
Prairie Dog,W,W,{1}{W},2.0,Creature — Squirrel,Lifelink,2,2
Prosperity Tycoon,W,W,{3}{W},4.0,Creature — Human Noble,,4,2
Requisition Raid,W,W,{W},1.0,Sorcery,Spree,,
Rustler Rampage,W,W,{W},1.0,Instant,Spree,,
Shepherd of the Clouds,W,W,{4}{W},5.0,Creature — Pegasus,"Flying, Vigilance",4,3
Sheriff of Safe Passage,W,W,{2}{W},3.0,Creature — Human Knight,Plot,0,0
Stagecoach Security,W,W,{4}{W},5.0,Creature — Human Soldier,Plot,4,5
Steer Clear,W,W,{W},1.0,Instant,,,
Sterling Keykeeper,W,W,{1}{W},2.0,Creature — Human Mercenary,,2,2
Sterling Supplier,W,W,{4}{W},5.0,Creature — Bird Soldier,Flying,3,4
Thunder Lasso,W,W,{2}{W},3.0,Artifact — Equipment,Equip,,
Trained Arynx,W,W,{1}{W},2.0,Creature — Cat Beast Mount,"Saddle, Scry",3,1
Vengeful Townsfolk,W,W,{2}{W},3.0,Creature — Human Citizen,,3,3
Wanted Griffin,W,W,{3}{W},4.0,Creature — Griffin,Flying,3,2
Alaborn Grenadier,W,W,{W}{W},2.0,Creature — Human Soldier,Vigilance,2,2
Alaborn Veteran,W,W,{2}{W},3.0,Creature — Human Knight,,2,2
Alaborn Zealot,W,W,{W},1.0,Creature — Human Soldier,,1,1
Bargain,W,W,{2}{W},3.0,Sorcery,,,
Festival of Trokin,W,W,{W},1.0,Sorcery,,,
Rally the Troops,W,W,{W},1.0,Instant,,,
Temple Elder,W,W,{2}{W},3.0,Creature — Human Cleric,,1,2
Town Sentry,W,W,{2}{W},3.0,Creature — Human Soldier,,2,2
Trokin High Guard,W,W,{3}{W},4.0,Creature — Human Knight,,3,3
Volunteer Militia,W,W,{W},1.0,Creature — Human Soldier,,1,2
Warrior's Stand,W,W,{1}{W},2.0,Instant,,,
Mana Tithe,W,W,{W},1.0,Instant,,,
Greater Auramancy,W,W,{1}{W},2.0,Enchantment,,,
Empyrial Armor,W,W,{1}{W}{W},3.0,Enchantment — Aura,Enchant,,
Circle of Protection: Art,W,W,{1}{W},2.0,Enchantment,,,
Prismatic Dragon,W,W,{2}{W}{W},4.0,Summon Dragon,Flying,2,3
Rainbow Knights,W,W,{W}{W},2.0,Summon Knights,,2,1
Auratouched Mage,W,W,{5}{W},6.0,Creature — Human Wizard,,3,3
Felidar Umbra,W,W,{1}{W},2.0,Enchantment — Aura,"Enchant, Umbra armor",,
Mammoth Umbra,W,W,{4}{W},5.0,Enchantment — Aura,"Enchant, Umbra armor",,
Three Dreams,W,W,{4}{W},5.0,Sorcery,,,
Proposal,W,W,{W}{W}{W}{W},4.0,Sorcery,,,
Aura Fracture,W,W,{2}{W},3.0,Enchantment,,,
Blessed Wind,W,W,{7}{W}{W},9.0,Sorcery,,,
Celestial Convergence,W,W,{2}{W}{W},4.0,Enchantment,,,
Entangler,W,W,{2}{W}{W},4.0,Enchantment — Aura,Enchant,,
Excise,W,W,{X}{W},1.0,Instant,,,
Flowering Field,W,W,{1}{W},2.0,Enchantment — Aura,Enchant,,
Glittering Lion,W,W,{2}{W},3.0,Creature — Cat,,2,2
Glittering Lynx,W,W,{W},1.0,Creature — Cat,,1,1
Jeweled Spirit,W,W,{3}{W}{W},5.0,Creature — Spirit,Flying,3,3
Mageta the Lion,W,W,{3}{W}{W},5.0,Legendary Creature — Human Spellshaper,,3,3
Mageta's Boon,W,W,{1}{W},2.0,Enchantment — Aura,"Enchant, Flash",,
Mercenary Informer,W,W,{2}{W},3.0,Creature — Human Rebel Mercenary,,2,1
Mine Bearer,W,W,{2}{W},3.0,Creature — Human Soldier,,1,1
Mirror Strike,W,W,{3}{W},4.0,Instant,,,
Reveille Squad,W,W,{2}{W}{W},4.0,Creature — Human Rebel,,3,3
Rhystic Circle,W,W,{2}{W}{W},4.0,Enchantment,,,
Rhystic Shield,W,W,{1}{W},2.0,Instant,,,
Samite Sanctuary,W,W,{2}{W},3.0,Enchantment,,,
Sheltering Prayers,W,W,{W},1.0,Enchantment,,,
Shield Dancer,W,W,{2}{W},3.0,Creature — Human Rebel,,1,3
Soul Charmer,W,W,{2}{W},3.0,Creature — Human Rebel,,2,2
Trenching Steed,W,W,{3}{W},4.0,Creature — Horse Rebel,,2,3
Troubled Healer,W,W,{2}{W},3.0,Creature — Human Cleric,,1,2
Hada Freeblade,W,W,{W},1.0,Creature — Human Soldier Ally,,0,1
Deathless Angel,W,W,{4}{W}{W},6.0,Creature — Angel,Flying,5,7
Collectigull // Only the Best,W,W,{2}{W},3.0,Creature — Bird,"Flying, Protection",1,1
"Treizeci, Sun of Serra",W,W,{3}{W},4.0,Legendary Creature — Human Knight,"Companion, Vigilance",3,3
Chained to the Rocks,W,W,{W},1.0,Enchantment — Aura,Enchant,,
Hopeful Eidolon,W,W,{W},1.0,Enchantment Creature — Spirit,"Bestow, Lifelink",1,1
Kabira Takedown // Kabira Plateau,W,W,{1}{W},2.0,Instant,,,
Keening Apparition,W,W,{1}{W},2.0,Creature — Spirit,,2,2
Phalanx Leader,W,W,{W}{W},2.0,Creature — Human Soldier,Heroic,1,1
Sejiri Shelter // Sejiri Glacier,W,W,{1}{W},2.0,Instant,,,
"Aradesh, the Founder",W,W,{2}{W},3.0,Legendary Creature — Human Soldier,Enlist,1,4
Automated Assembly Line,W,W,{1}{W},2.0,Artifact,,,
Battle of Hoover Dam,W,W,{3}{W},4.0,Enchantment,,,
Brotherhood Outcast,W,W,{2}{W},3.0,Creature — Human Soldier,,3,2
Brotherhood Scribe,W,W,{1}{W},2.0,Creature — Human Artificer,Metalcraft,1,3
"Codsworth, Handy Helper",W,W,{2}{W},3.0,Legendary Artifact Creature — Robot,,2,3
Commander Sofia Daguerre,W,W,{3}{W},4.0,Legendary Creature — Human Pilot,"Crash Landing, Flash",1,3
Gary Clone,W,W,{1}{W},2.0,Creature — Human Citizen,Squad,1,3
Idolized,W,W,{1}{W},2.0,Enchantment — Aura,Enchant,,
Overencumbered,W,W,{1}{W},2.0,Enchantment — Aura,"Enchant, Food",,
Overseer of Vault 76,W,W,{2}{W},3.0,Legendary Creature — Human Advisor,First Contact,3,3
"Paladin Danse, Steel Maverick",W,W,{2}{W},3.0,Legendary Artifact Creature — Synth Knight,"Lifelink, Vigilance",3,3
Pre-War Formalwear,W,W,{2}{W},3.0,Artifact — Equipment,Equip,,
"The Prydwen, Steel Flagship",W,W,{4}{W}{W},6.0,Legendary Artifact — Vehicle,"Crew, Flying",6,6
Securitron Squadron,W,W,{1}{W},2.0,Artifact Creature — Robot,"Squad, Vigilance",2,2
Sentry Bot,W,W,{4}{W},5.0,Artifact Creature — Robot,Flash,2,5
"Sierra, Nuka's Biggest Fan",W,W,{3}{W},4.0,Legendary Creature — Human Citizen,"Food, The Nuka-Cola Challenge",3,4
